timestamp,commit,profile,bench,metric,value_ms
1785158916,2306a7148,debug,burst-typing,p50_ms,4.3889
1785158916,2306a7148,debug,burst-typing,p95_ms,16.7341
1785158959,2306a7148,debug,typing,monster_p50_ms,2.3985
1785158959,2306a7148,debug,typing,scratch_p50_ms,0.6078
1785159321,2306a7148,debug,monster-resize,sync_ms,48.8137
1785159321,2306a7148,debug,monster-resize,repair_effect_ms,159.3195
1785159422,2306a7148,debug,code-typing,p50_ms,0.6133
1785159422,2306a7148,debug,code-typing,p95_ms,0.6670
1785159635,2306a7148,debug,list-scroll,build_ms,7.3005
1785159635,2306a7148,debug,list-scroll,frame_p50_ms,0.0354
1785159635,2306a7148,debug,list-scroll,frame_p95_ms,0.0485
1785159636,2306a7148,debug,tree-ops,toggle_ms,0.0740
1785159636,2306a7148,debug,tree-ops,build_ms,341.9669
1785159943,2306a7148,debug,search-landing,worst_ms,52.5156
1785159943,2306a7148,debug,search-scroll,paint_p50_ms,0.3442
1785159943,2306a7148,debug,search-scroll,paint_p95_ms,0.5413
1785160016,2306a7148,debug,plain-typing,keystroke_p50_ms,0.3052
1785160365,2306a7148,debug,plain-typing,keystroke_p50_ms,0.3034
1785160728,2306a7148,debug,plain-typing,keystroke_p50_ms,0.2928
1785160825,2306a7148,debug,diff-open,open_ms,19.3410
1785160825,2306a7148,debug,diff-typing,p50_ms,0.2643
1785160825,2306a7148,debug,diff-resize,frame_p50_ms,3.9758
1785160825,2306a7148,debug,diff-resize,frame_worst_ms,4.1057
1785161567,2306a7148,debug,plain-typing,keystroke_p50_ms,0.4071
1785161922,2306a7148,debug,diff-open,open_ms,248.2865
1785161923,2306a7148,debug,diff-typing,p50_ms,0.2385
1785161923,2306a7148,debug,diff-resize,frame_p50_ms,3.7016
1785161923,2306a7148,debug,diff-resize,frame_worst_ms,4.3706
1785163246,2306a7148,debug,plain-typing,keystroke_p50_ms,0.3012
1785163533,2306a7148,debug,diff-open,open_ms,167.6750
1785163533,2306a7148,debug,diff-typing,p50_ms,0.3313
1785163533,2306a7148,debug,diff-resize,frame_p50_ms,4.7037
1785163533,2306a7148,debug,diff-resize,frame_worst_ms,5.9759
1785164680,2306a7148,debug,tree-demo,toggle_ms,0.3931
1785164700,2306a7148,debug,monster-scroll,paint_p50_ms,2.5736
1785164700,2306a7148,debug,monster-scroll,paint_p95_ms,3.6232
1785164735,2306a7148,debug,styled-typing,p50_ms,2.2789
1785164735,2306a7148,debug,styled-typing,p95_ms,2.7371
1785164770,2306a7148,debug,render-scroll,avg_ms,1.0011
1785164770,2306a7148,debug,render-scroll,p50_ms,0.9633
1785164770,2306a7148,debug,render-scroll,p95_ms,1.4865
1785164793,2306a7148,debug,monster-search-scroll,paint_p50_ms,0.0000
1785164793,2306a7148,debug,monster-search-scroll,paint_max_ms,0.0000
1785164803,2306a7148,debug,wall,open_ms,101.8837
1785164803,2306a7148,debug,wall,typing_p50_ms,0.8256
1785164831,2306a7148,debug,burst-typing,p50_ms,4.0347
1785164831,2306a7148,debug,burst-typing,p95_ms,15.7410
1785164867,2306a7148,debug,typing,monster_p50_ms,2.2184
1785164867,2306a7148,debug,typing,scratch_p50_ms,0.5267
1785164949,2306a7148,debug,documents-list,refresh_ms,31.0476
1785164949,2306a7148,debug,documents-list,scroll_p50_ms,0.0920
1785164949,2306a7148,debug,documents-list,paint_p50_ms,0.3275
1785165444,2306a7148,debug,monster-resize,sync_ms,30.6078
1785165444,2306a7148,debug,monster-resize,repair_effect_ms,57.2241
1785165609,2306a7148,debug,code-typing,p50_ms,0.5909
1785165609,2306a7148,debug,code-typing,p95_ms,0.6283
1785165766,2306a7148,debug,list-scroll,build_ms,7.4183
1785165766,2306a7148,debug,list-scroll,frame_p50_ms,0.0351
1785165766,2306a7148,debug,list-scroll,frame_p95_ms,0.0450
1785165766,2306a7148,debug,tree-ops,toggle_ms,0.0741
1785165766,2306a7148,debug,tree-ops,build_ms,354.5435
1785166026,2306a7148,debug,search-landing,worst_ms,59.8181
1785166026,2306a7148,debug,search-scroll,paint_p50_ms,0.3249
1785166026,2306a7148,debug,search-scroll,paint_p95_ms,0.4667
1785167772,2306a7148,debug,list-scroll,build_ms,4.0456
1785167772,2306a7148,debug,list-scroll,frame_p50_ms,0.0318
1785167772,2306a7148,debug,list-scroll,frame_p95_ms,0.0345
1785167772,2306a7148,debug,tree-ops,toggle_ms,0.0757
1785167772,2306a7148,debug,tree-ops,build_ms,348.9357
1785168286,2306a7148,debug,plain-typing,keystroke_p50_ms,0.2925
1785168371,2306a7148,debug,diff-open,open_ms,19.5162
1785168371,2306a7148,debug,diff-typing,p50_ms,0.3330
1785168372,2306a7148,debug,diff-resize,frame_p50_ms,4.2318
1785168372,2306a7148,debug,diff-resize,frame_worst_ms,5.3447
1785168434,2306a7148,debug,list-scroll,build_ms,4.0347
1785168434,2306a7148,debug,list-scroll,frame_p50_ms,0.0321
1785168434,2306a7148,debug,list-scroll,frame_p95_ms,0.0353
1785168435,2306a7148,debug,tree-ops,toggle_ms,0.0737
1785168435,2306a7148,debug,tree-ops,build_ms,342.5597
1785180840,fe9f062f2,debug,plain-typing,keystroke_p50_ms,0.3046
1785181148,fe9f062f2,debug,diff-open,open_ms,50.3083
1785181149,fe9f062f2,debug,diff-typing,p50_ms,0.2995
1785181149,fe9f062f2,debug,diff-resize,frame_p50_ms,4.4786
1785181149,fe9f062f2,debug,diff-resize,frame_worst_ms,5.3910
1785181484,fe9f062f2,debug,search-landing,worst_ms,61.3306
1785181484,fe9f062f2,debug,search-scroll,paint_p50_ms,0.4632
1785181484,fe9f062f2,debug,search-scroll,paint_p95_ms,0.6377
1785186980,a2713cb44,debug,styled-typing,p50_ms,5.7059
1785186980,a2713cb44,debug,styled-typing,p95_ms,36.9838
1785187019,a2713cb44,debug,monster-scroll,paint_p50_ms,2.6168
1785187019,a2713cb44,debug,monster-scroll,paint_p95_ms,3.5877
1785187058,a2713cb44,debug,render-scroll,avg_ms,1.2309
1785187058,a2713cb44,debug,render-scroll,p50_ms,1.2000
1785187058,a2713cb44,debug,render-scroll,p95_ms,1.7860
1785187090,a2713cb44,debug,monster-search-scroll,paint_p50_ms,0.0000
1785187090,a2713cb44,debug,monster-search-scroll,paint_max_ms,0.0000
1785187101,a2713cb44,debug,wall,open_ms,107.9374
1785187101,a2713cb44,debug,wall,typing_p50_ms,1.0008
1785188116,a2713cb44,debug,tree-demo,toggle_ms,0.3532
1785188121,a2713cb44,debug,styled-typing,p50_ms,3.5239
1785188121,a2713cb44,debug,styled-typing,p95_ms,5.4250
1785188155,a2713cb44,debug,monster-scroll,paint_p50_ms,2.6705
1785188155,a2713cb44,debug,monster-scroll,paint_p95_ms,3.7000
1785188185,a2713cb44,debug,monster-search-scroll,paint_p50_ms,0.0000
1785188185,a2713cb44,debug,monster-search-scroll,paint_max_ms,0.0000
1785188223,a2713cb44,debug,render-scroll,avg_ms,1.2516
1785188223,a2713cb44,debug,render-scroll,p50_ms,1.1989
1785188223,a2713cb44,debug,render-scroll,p95_ms,1.8173
1785196912,a2713cb44,debug,plain-typing,keystroke_p50_ms,0.2864
1785197142,94cf0e9e6,debug,monster-search-scroll,paint_p50_ms,0.0000
1785197142,94cf0e9e6,debug,monster-search-scroll,paint_max_ms,0.0000
1785197148,94cf0e9e6,debug,tree-demo,toggle_ms,0.3377
1785197180,94cf0e9e6,debug,monster-scroll,paint_p50_ms,2.6015
1785197180,94cf0e9e6,debug,monster-scroll,paint_p95_ms,3.5250
1785197219,94cf0e9e6,debug,render-scroll,avg_ms,1.2318
1785197219,94cf0e9e6,debug,render-scroll,p50_ms,1.1871
1785197219,94cf0e9e6,debug,render-scroll,p95_ms,1.7526
1785197261,94cf0e9e6,debug,styled-typing,p50_ms,2.8994
1785197261,94cf0e9e6,debug,styled-typing,p95_ms,3.4277
1785197273,94cf0e9e6,debug,wall,open_ms,107.7459
1785197273,94cf0e9e6,debug,wall,typing_p50_ms,0.9121
1785197302,94cf0e9e6,debug,burst-typing,p50_ms,4.2175
1785197302,94cf0e9e6,debug,burst-typing,p95_ms,16.0928
1785197346,94cf0e9e6,debug,typing,monster_p50_ms,2.6521
1785197346,94cf0e9e6,debug,typing,scratch_p50_ms,0.7753
1785197410,94cf0e9e6,debug,diff-open,open_ms,62.6500
1785197410,94cf0e9e6,debug,diff-typing,p50_ms,0.6186
1785197411,94cf0e9e6,debug,diff-resize,frame_p50_ms,4.7790
1785197411,94cf0e9e6,debug,diff-resize,frame_worst_ms,5.9990
1785198262,94cf0e9e6,debug,plain-typing,keystroke_p50_ms,0.3055
1785198347,94cf0e9e6,debug,list-scroll,build_ms,3.9857
1785198347,94cf0e9e6,debug,list-scroll,frame_p50_ms,0.0330
1785198347,94cf0e9e6,debug,list-scroll,frame_p95_ms,0.0436
1785198347,94cf0e9e6,debug,tree-ops,toggle_ms,0.0764
1785198347,94cf0e9e6,debug,tree-ops,build_ms,340.0465
1785232729,afe0d6215,release,plain-typing,keystroke_p50_ms,0.0722
1785232790,afe0d6215,debug,plain-typing,keystroke_p50_ms,0.2983
1785232908,afe0d6215,debug,code-typing,p50_ms,0.6091
1785232908,afe0d6215,debug,code-typing,p95_ms,0.8369
1785233028,afe0d6215,debug,render-scroll,avg_ms,1.2126
1785233028,afe0d6215,debug,render-scroll,p50_ms,1.1767
1785233028,afe0d6215,debug,render-scroll,p95_ms,1.7585
1785234318,afe0d6215,debug,plain-typing,keystroke_p50_ms,0.2919
1785234787,afe0d6215,debug,tree-demo,toggle_ms,0.3847
1785234814,afe0d6215,debug,styled-typing,p50_ms,3.1463
1785234814,afe0d6215,debug,styled-typing,p95_ms,3.8418
1785234852,afe0d6215,debug,render-scroll,avg_ms,1.0184
1785234852,afe0d6215,debug,render-scroll,p50_ms,0.9789
1785234852,afe0d6215,debug,render-scroll,p95_ms,1.3890
1785234882,afe0d6215,debug,monster-search-scroll,paint_p50_ms,0.0000
1785234882,afe0d6215,debug,monster-search-scroll,paint_max_ms,0.0000
1785234916,afe0d6215,debug,monster-scroll,paint_p50_ms,2.2149
1785234916,afe0d6215,debug,monster-scroll,paint_p95_ms,2.9708
1785234927,afe0d6215,debug,wall,open_ms,107.9212
1785234927,afe0d6215,debug,wall,typing_p50_ms,1.2681
1785234956,afe0d6215,debug,burst-typing,p50_ms,4.4508
1785234956,afe0d6215,debug,burst-typing,p95_ms,15.8500
1785234997,afe0d6215,debug,typing,monster_p50_ms,2.7430
1785234997,afe0d6215,debug,typing,scratch_p50_ms,0.7498
1785237096,afe0d6215,debug,tree-demo,toggle_ms,0.3924
1785237101,afe0d6215,debug,styled-typing,p50_ms,3.9623
1785237101,afe0d6215,debug,styled-typing,p95_ms,6.2920
1785237139,afe0d6215,debug,monster-scroll,paint_p50_ms,2.3897
1785237139,afe0d6215,debug,monster-scroll,paint_p95_ms,3.0666
1785237170,afe0d6215,debug,monster-search-scroll,paint_p50_ms,0.0000
1785237170,afe0d6215,debug,monster-search-scroll,paint_max_ms,0.0000
1785237207,afe0d6215,debug,render-scroll,avg_ms,1.1596
1785237207,afe0d6215,debug,render-scroll,p50_ms,1.1496
1785237207,afe0d6215,debug,render-scroll,p95_ms,1.5656
1785237218,afe0d6215,debug,wall,open_ms,105.8494
1785237218,afe0d6215,debug,wall,typing_p50_ms,1.1512
1785237247,afe0d6215,debug,burst-typing,p50_ms,4.5656
1785237247,afe0d6215,debug,burst-typing,p95_ms,15.9547
1785237290,afe0d6215,debug,typing,monster_p50_ms,2.8382
1785237290,afe0d6215,debug,typing,scratch_p50_ms,0.7609
1785237865,afe0d6215,debug,tree-demo,toggle_ms,0.3805
1785237874,afe0d6215,debug,monster-search-scroll,paint_p50_ms,0.0000
1785237874,afe0d6215,debug,monster-search-scroll,paint_max_ms,0.0000
1785237911,afe0d6215,debug,monster-scroll,paint_p50_ms,2.2154
1785237911,afe0d6215,debug,monster-scroll,paint_p95_ms,2.9752
1785237951,afe0d6215,debug,styled-typing,p50_ms,2.8119
1785237951,afe0d6215,debug,styled-typing,p95_ms,3.4082
1785237988,afe0d6215,debug,render-scroll,avg_ms,1.0201
1785237988,afe0d6215,debug,render-scroll,p50_ms,0.9840
1785237988,afe0d6215,debug,render-scroll,p95_ms,1.3770
1785237999,afe0d6215,debug,wall,open_ms,109.5853
1785237999,afe0d6215,debug,wall,typing_p50_ms,1.1314
1785238028,afe0d6215,debug,burst-typing,p50_ms,4.3554
1785238028,afe0d6215,debug,burst-typing,p95_ms,16.3278
1785238072,afe0d6215,debug,typing,monster_p50_ms,2.5921
1785238072,afe0d6215,debug,typing,scratch_p50_ms,0.7084
1785238164,afe0d6215,debug,documents-list,refresh_ms,34.5066
1785238164,afe0d6215,debug,documents-list,scroll_p50_ms,0.0954
1785238164,afe0d6215,debug,documents-list,paint_p50_ms,0.3580
1785238229,afe0d6215,debug,plain-typing,keystroke_p50_ms,0.2896
1785238438,afe0d6215,debug,diff-open,open_ms,56.1223
1785238438,afe0d6215,debug,diff-typing,p50_ms,0.2983
1785238439,afe0d6215,debug,diff-resize,frame_p50_ms,4.9938
1785238439,afe0d6215,debug,diff-resize,frame_worst_ms,7.3075
1785239483,afe0d6215,debug,monster-resize,sync_ms,31.6298
1785239483,afe0d6215,debug,monster-resize,repair_effect_ms,61.1764
1785239752,afe0d6215,debug,code-typing,p50_ms,0.6502
1785239752,afe0d6215,debug,code-typing,p95_ms,0.8117
1785240012,afe0d6215,debug,list-scroll,build_ms,8.7264
1785240012,afe0d6215,debug,list-scroll,frame_p50_ms,0.0352
1785240012,afe0d6215,debug,list-scroll,frame_p95_ms,0.0589
1785240012,afe0d6215,debug,tree-ops,toggle_ms,0.0765
1785240012,afe0d6215,debug,tree-ops,build_ms,370.4609
1785240869,afe0d6215,debug,plain-typing,keystroke_p50_ms,0.2968
1785240982,afe0d6215,debug,code-typing,p50_ms,0.6156
1785240982,afe0d6215,debug,code-typing,p95_ms,0.6783
1785241135,afe0d6215,debug,render-scroll,avg_ms,1.1516
1785241135,afe0d6215,debug,render-scroll,p50_ms,1.1621
1785241135,afe0d6215,debug,render-scroll,p95_ms,1.5106
1785245705,unknown,debug,tree-demo,toggle_ms,0.3439
1785245732,unknown,debug,styled-typing,p50_ms,2.5485
1785245732,unknown,debug,styled-typing,p95_ms,3.0138
1785245760,unknown,debug,monster-scroll,paint_p50_ms,2.0214
1785245760,unknown,debug,monster-scroll,paint_p95_ms,2.7197
1785245789,unknown,debug,monster-search-scroll,paint_p50_ms,0.0000
1785245789,unknown,debug,monster-search-scroll,paint_max_ms,0.0000
1785245824,unknown,debug,render-scroll,avg_ms,1.0101
1785245824,unknown,debug,render-scroll,p50_ms,0.9386
1785245824,unknown,debug,render-scroll,p95_ms,1.3371
1785245835,unknown,debug,wall,open_ms,104.7055
1785245835,unknown,debug,wall,typing_p50_ms,1.0365
1785245863,unknown,debug,burst-typing,p50_ms,4.9839
1785245863,unknown,debug,burst-typing,p95_ms,9.4712
1785245905,unknown,debug,typing,monster_p50_ms,2.5535
1785245905,unknown,debug,typing,scratch_p50_ms,0.5392
1785246378,unknown,debug,documents-list,refresh_ms,32.8528
1785246378,unknown,debug,documents-list,scroll_p50_ms,0.0920
1785246378,unknown,debug,documents-list,paint_p50_ms,0.3443
1785246703,unknown,debug,plain-typing,keystroke_p50_ms,0.2930
1785247390,unknown,debug,diff-open,open_ms,34.0852
1785247390,unknown,debug,diff-typing,p50_ms,0.6284
1785247390,unknown,debug,diff-resize,frame_p50_ms,4.2092
1785247390,unknown,debug,diff-resize,frame_worst_ms,4.5224
1785247798,unknown,debug,monster-resize,sync_ms,19.9345
1785247798,unknown,debug,monster-resize,repair_effect_ms,62.3241
1785247983,unknown,debug,code-typing,p50_ms,0.6143
1785247983,unknown,debug,code-typing,p95_ms,0.7899
1785248156,unknown,debug,list-scroll,build_ms,4.2461
1785248156,unknown,debug,list-scroll,frame_p50_ms,0.0323
1785248156,unknown,debug,list-scroll,frame_p95_ms,0.0349
1785248156,unknown,debug,tree-ops,toggle_ms,0.0725
1785248156,unknown,debug,tree-ops,build_ms,348.9113
1785248473,unknown,debug,search-landing,worst_ms,67.0242
1785248474,unknown,debug,search-scroll,paint_p50_ms,0.4367
1785248474,unknown,debug,search-scroll,paint_p95_ms,0.6863
1785249055,unknown,debug,render-scroll,avg_ms,1.1362
1785249055,unknown,debug,render-scroll,p50_ms,1.1061
1785249055,unknown,debug,render-scroll,p95_ms,1.4890
1785252857,unknown,debug,fold-toggle,monster_ms,1.8255
1785253465,unknown,debug,tree-demo,toggle_ms,0.3483
1785253469,unknown,debug,styled-typing,p50_ms,3.5067
1785253469,unknown,debug,styled-typing,p95_ms,11.0748
1785253502,unknown,debug,monster-search-scroll,paint_p50_ms,0.0000
1785253502,unknown,debug,monster-search-scroll,paint_max_ms,0.0000
1785253537,unknown,debug,monster-scroll,paint_p50_ms,2.2515
1785253537,unknown,debug,monster-scroll,paint_p95_ms,3.0657
1785253590,unknown,debug,render-scroll,avg_ms,1.1140
1785253590,unknown,debug,render-scroll,p50_ms,1.0633
1785253590,unknown,debug,render-scroll,p95_ms,1.5126
1785253606,unknown,debug,wall,open_ms,109.0526
1785253606,unknown,debug,wall,typing_p50_ms,1.1392
1785253639,unknown,debug,burst-typing,p50_ms,6.6659
1785253639,unknown,debug,burst-typing,p95_ms,20.2215
1785253734,unknown,debug,typing,monster_p50_ms,2.7102
1785253734,unknown,debug,typing,scratch_p50_ms,0.7332
1785253836,unknown,debug,documents-list,refresh_ms,45.6377
1785253836,unknown,debug,documents-list,scroll_p50_ms,0.0900
1785253836,unknown,debug,documents-list,paint_p50_ms,0.3416
1785253901,unknown,debug,plain-typing,keystroke_p50_ms,0.3214
1785253903,unknown,debug,fold-toggle,monster_ms,1.7281
1785254114,unknown,debug,diff-open,open_ms,36.7889
1785254114,unknown,debug,diff-typing,p50_ms,0.5824
1785254114,unknown,debug,diff-resize,frame_p50_ms,4.4067
1785254114,unknown,debug,diff-resize,frame_worst_ms,5.1237
1785255223,unknown,debug,monster-resize,sync_ms,26.4489
1785255223,unknown,debug,monster-resize,repair_effect_ms,61.1507
1785255536,unknown,debug,code-typing,p50_ms,0.6101
1785255536,unknown,debug,code-typing,p95_ms,0.6916
1785255716,unknown,debug,list-scroll,build_ms,5.3834
1785255716,unknown,debug,list-scroll,frame_p50_ms,0.0355
1785255716,unknown,debug,list-scroll,frame_p95_ms,0.0427
1785255716,unknown,debug,tree-ops,toggle_ms,0.0746
1785255716,unknown,debug,tree-ops,build_ms,354.6028
1785256005,5a8dd3d49,debug,search-landing,worst_ms,65.0292
1785256005,5a8dd3d49,debug,search-scroll,paint_p50_ms,0.3431
1785256005,5a8dd3d49,debug,search-scroll,paint_p95_ms,0.5130
1785258098,5a8dd3d49,debug,tree-demo,toggle_ms,0.5223
1785258104,5a8dd3d49,debug,styled-typing,p50_ms,4.2026
1785258104,5a8dd3d49,debug,styled-typing,p95_ms,7.7075
1785258117,5a8dd3d49,debug,tree-demo,toggle_ms,0.3436
1785258129,5a8dd3d49,debug,styled-typing,p50_ms,2.9868
1785258129,5a8dd3d49,debug,styled-typing,p95_ms,3.8495
1785258136,5a8dd3d49,debug,monster-search-scroll,paint_p50_ms,0.0000
1785258136,5a8dd3d49,debug,monster-search-scroll,paint_max_ms,0.0000
1785258161,5a8dd3d49,debug,monster-scroll,paint_p50_ms,2.1801
1785258161,5a8dd3d49,debug,monster-scroll,paint_p95_ms,2.9308
1785258173,5a8dd3d49,debug,render-scroll,avg_ms,0.9842
1785258173,5a8dd3d49,debug,render-scroll,p50_ms,0.9338
1785258173,5a8dd3d49,debug,render-scroll,p95_ms,1.2951
1785258184,5a8dd3d49,debug,monster-search-scroll,paint_p50_ms,0.0000
1785258184,5a8dd3d49,debug,monster-search-scroll,paint_max_ms,0.0000
1785258208,5a8dd3d49,debug,monster-scroll,paint_p50_ms,2.1162
1785258208,5a8dd3d49,debug,monster-scroll,paint_p95_ms,2.8306
1785258213,5a8dd3d49,debug,render-scroll,avg_ms,0.9562
1785258213,5a8dd3d49,debug,render-scroll,p50_ms,0.9059
1785258213,5a8dd3d49,debug,render-scroll,p95_ms,1.2370
1785258219,5a8dd3d49,debug,wall,open_ms,106.9213
1785258219,5a8dd3d49,debug,wall,typing_p50_ms,1.0417
1785258224,5a8dd3d49,debug,wall,open_ms,104.5202
1785258224,5a8dd3d49,debug,wall,typing_p50_ms,0.9951
1785258246,5a8dd3d49,debug,burst-typing,p50_ms,4.3238
1785258246,5a8dd3d49,debug,burst-typing,p95_ms,14.9682
1785258247,5a8dd3d49,debug,burst-typing,p50_ms,4.2878
1785258247,5a8dd3d49,debug,burst-typing,p95_ms,15.5679
1785258283,5a8dd3d49,debug,typing,monster_p50_ms,2.2864
1785258283,5a8dd3d49,debug,typing,scratch_p50_ms,0.6044
1785258284,5a8dd3d49,debug,typing,monster_p50_ms,2.2945
1785258284,5a8dd3d49,debug,typing,scratch_p50_ms,0.6524
1785258371,5a8dd3d49,debug,documents-list,refresh_ms,62.5642
1785258371,5a8dd3d49,debug,documents-list,refresh_ms,53.1200
1785258371,5a8dd3d49,debug,documents-list,scroll_p50_ms,0.0920
1785258371,5a8dd3d49,debug,documents-list,scroll_p50_ms,0.0919
1785258371,5a8dd3d49,debug,documents-list,paint_p50_ms,0.3460
1785258371,5a8dd3d49,debug,documents-list,paint_p50_ms,0.3456
1785258432,5a8dd3d49,debug,plain-typing,keystroke_p50_ms,0.3052
1785258432,5a8dd3d49,debug,plain-typing,keystroke_p50_ms,0.2937
1785258432,5a8dd3d49,debug,fold-toggle,monster_ms,1.8296
1785258432,5a8dd3d49,debug,fold-toggle,monster_ms,1.7657
1785258741,5a8dd3d49,debug,diff-open,open_ms,306.1880
1785258741,5a8dd3d49,debug,diff-open,open_ms,322.2548
1785258741,5a8dd3d49,debug,diff-typing,p50_ms,0.3768
1785258741,5a8dd3d49,debug,diff-typing,p50_ms,0.3472
1785258741,5a8dd3d49,debug,diff-resize,frame_p50_ms,4.3937
1785258741,5a8dd3d49,debug,diff-resize,frame_worst_ms,4.9273
1785258741,5a8dd3d49,debug,diff-resize,frame_p50_ms,4.1471
1785258741,5a8dd3d49,debug,diff-resize,frame_worst_ms,5.0576
1785259205,5a8dd3d49,debug,monster-resize,sync_ms,71.1573
1785259205,5a8dd3d49,debug,monster-resize,sync_ms,64.6678
1785259205,5a8dd3d49,debug,monster-resize,repair_effect_ms,111.3897
1785259205,5a8dd3d49,debug,monster-resize,repair_effect_ms,112.3641
1785259444,5a8dd3d49,debug,code-typing,p50_ms,0.6157
1785259444,5a8dd3d49,debug,code-typing,p95_ms,0.6663
1785259444,5a8dd3d49,debug,code-typing,p50_ms,0.6173
1785259444,5a8dd3d49,debug,code-typing,p95_ms,0.6942
1785259639,5a8dd3d49,debug,list-scroll,build_ms,7.5053
1785259639,5a8dd3d49,debug,list-scroll,build_ms,7.6098
1785259639,5a8dd3d49,debug,list-scroll,frame_p50_ms,0.0350
1785259639,5a8dd3d49,debug,list-scroll,frame_p50_ms,0.0351
1785259639,5a8dd3d49,debug,list-scroll,frame_p95_ms,0.0466
1785259639,5a8dd3d49,debug,list-scroll,frame_p95_ms,0.0467
1785259639,5a8dd3d49,debug,tree-ops,toggle_ms,0.0761
1785259639,5a8dd3d49,debug,tree-ops,build_ms,357.1226
1785259639,5a8dd3d49,debug,tree-ops,toggle_ms,0.0769
1785259639,5a8dd3d49,debug,tree-ops,build_ms,361.8135
1785259818,5a8dd3d49,debug,search-landing,worst_ms,73.9192
1785259818,5a8dd3d49,debug,search-landing,worst_ms,112.3628
1785259818,5a8dd3d49,debug,search-scroll,paint_p50_ms,0.3915
1785259818,5a8dd3d49,debug,search-scroll,paint_p95_ms,0.6005
1785259818,5a8dd3d49,debug,search-scroll,paint_p50_ms,0.4011
1785259818,5a8dd3d49,debug,search-scroll,paint_p95_ms,0.6526
1785260075,5a8dd3d49,debug,search-landing,worst_ms,25.8777
1785270753,5a8dd3d49,debug,render-scroll,avg_ms,1.0933
1785270753,5a8dd3d49,debug,render-scroll,p50_ms,1.0398
1785270753,5a8dd3d49,debug,render-scroll,p95_ms,1.4514
1785270757,5a8dd3d49,debug,tree-demo,toggle_ms,0.6665
1785270785,5a8dd3d49,debug,monster-scroll,paint_p50_ms,2.0989
1785270785,5a8dd3d49,debug,monster-scroll,paint_p95_ms,2.8122
1785270808,5a8dd3d49,debug,monster-search-scroll,paint_p50_ms,0.0000
1785270808,5a8dd3d49,debug,monster-search-scroll,paint_max_ms,0.0000
1785270843,5a8dd3d49,debug,styled-typing,p50_ms,2.4147
1785270843,5a8dd3d49,debug,styled-typing,p95_ms,2.8594
1785270854,5a8dd3d49,debug,wall,open_ms,91.5889
1785270854,5a8dd3d49,debug,wall,typing_p50_ms,0.9894
1785270876,5a8dd3d49,debug,burst-typing,p50_ms,4.1262
1785270876,5a8dd3d49,debug,burst-typing,p95_ms,15.4539
1785270912,5a8dd3d49,debug,typing,monster_p50_ms,2.0946
1785270912,5a8dd3d49,debug,typing,scratch_p50_ms,0.5152
1785271064,5a8dd3d49,debug,documents-list,refresh_ms,14.7008
1785271064,5a8dd3d49,debug,documents-list,scroll_p50_ms,0.0892
1785271064,5a8dd3d49,debug,documents-list,paint_p50_ms,0.3387
1785271154,5a8dd3d49,debug,plain-typing,keystroke_p50_ms,0.3335
1785271156,5a8dd3d49,debug,fold-toggle,monster_ms,1.7178
1785271210,5a8dd3d49,debug,tree-demo,toggle_ms,0.3215
1785271211,5a8dd3d49,debug,styled-typing,p50_ms,2.9837
1785271211,5a8dd3d49,debug,styled-typing,p95_ms,3.5987
1785271251,5a8dd3d49,debug,monster-scroll,paint_p50_ms,2.2515
1785271251,5a8dd3d49,debug,monster-scroll,paint_p95_ms,3.0500
1785271276,5a8dd3d49,debug,monster-search-scroll,paint_p50_ms,0.0000
1785271276,5a8dd3d49,debug,monster-search-scroll,paint_max_ms,0.0000
1785271315,5a8dd3d49,debug,render-scroll,avg_ms,1.0682
1785271315,5a8dd3d49,debug,render-scroll,p50_ms,1.0135
1785271315,5a8dd3d49,debug,render-scroll,p95_ms,1.4382
1785271327,5a8dd3d49,debug,wall,open_ms,96.2683
1785271327,5a8dd3d49,debug,wall,typing_p50_ms,1.0645
1785271358,5a8dd3d49,debug,burst-typing,p50_ms,4.3989
1785271358,5a8dd3d49,debug,burst-typing,p95_ms,17.0537
1785271403,5a8dd3d49,debug,typing,monster_p50_ms,2.6473
1785271403,5a8dd3d49,debug,typing,scratch_p50_ms,0.5577
1785271464,5a8dd3d49,debug,diff-open,open_ms,5.2752
1785271464,5a8dd3d49,debug,diff-typing,p50_ms,0.3032
1785271464,5a8dd3d49,debug,diff-resize,frame_p50_ms,3.8928
1785271464,5a8dd3d49,debug,diff-resize,frame_worst_ms,4.0293
1785271508,5a8dd3d49,debug,documents-list,refresh_ms,19.1292
1785271508,5a8dd3d49,debug,documents-list,scroll_p50_ms,0.0941
1785271508,5a8dd3d49,debug,documents-list,paint_p50_ms,0.3545
1785271659,5a8dd3d49,debug,plain-typing,keystroke_p50_ms,0.3048
1785271661,5a8dd3d49,debug,fold-toggle,monster_ms,1.8168
1785272550,5a8dd3d49,debug,diff-open,open_ms,7.1060
1785272550,5a8dd3d49,debug,diff-typing,p50_ms,0.3199
1785272550,5a8dd3d49,debug,diff-resize,frame_p50_ms,4.1346
1785272550,5a8dd3d49,debug,diff-resize,frame_worst_ms,4.4377
1785272922,5a8dd3d49,debug,monster-resize,sync_ms,2.7361
1785272922,5a8dd3d49,debug,monster-resize,repair_effect_ms,32.1482
1785273120,5a8dd3d49,debug,code-typing,p50_ms,0.6328
1785273120,5a8dd3d49,debug,code-typing,p95_ms,0.7820
